Time,y
21/06/2021 12:58:12.661,3.662537813996
21/06/2021 12:58:12.662,3.6663548997272
21/06/2021 12:58:12.663,3.6693237441848
21/06/2021 12:58:12.664,3.6662135261816
21/06/2021 12:58:12.665,3.6664962732728
21/06/2021 12:58:12.666,3.671020226732
21/06/2021 12:58:12.667,3.671020226732
21/06/2021 12:58:12.668,3.6669203939096
21/06/2021 12:58:12.669,3.6683341293656
21/06/2021 12:58:12.670,3.67172709446
21/06/2021 12:58:12.671,3.6679100087288
21/06/2021 12:58:12.672,3.665365284908
21/06/2021 12:58:12.673,3.6684755029112
21/06/2021 12:58:12.674,3.6686168764568
21/06/2021 12:58:12.675,3.663244681724
21/06/2021 12:58:12.676,3.665365284908
21/06/2021 12:58:12.677,3.66819275582
21/06/2021 12:58:12.678,3.6636688023608
21/06/2021 12:58:12.679,3.6656480319992
21/06/2021 12:58:12.680,3.6687582500024
21/06/2021 12:58:12.681,3.6642342965432
21/06/2021 12:58:12.682,3.6638101759064
21/06/2021 12:58:12.683,3.6679100087288
21/06/2021 12:58:12.684,3.6655066584536
21/06/2021 12:58:12.685,3.663951549452
21/06/2021 12:58:12.686,3.6686168764568
21/06/2021 12:58:12.687,3.6669203939096
21/06/2021 12:58:12.688,3.6638101759064
21/06/2021 12:58:12.689,3.667485888092
21/06/2021 12:58:12.690,3.6655066584536
21/06/2021 12:58:12.691,3.661830946268
21/06/2021 12:58:12.692,3.6670617674552
21/06/2021 12:58:12.693,3.6612654520856
21/06/2021 12:58:12.694,3.6619723198136
21/06/2021 12:58:12.695,3.6636688023608
21/06/2021 12:58:12.696,3.6581552340824
21/06/2021 12:58:12.697,3.6643756700888
21/06/2021 12:58:12.698,3.6606999579032
21/06/2021 12:58:12.699,3.6619723198136
21/06/2021 12:58:12.700,3.6643756700888
21/06/2021 12:58:12.701,3.659710343084
21/06/2021 12:58:12.702,3.6649411642712
21/06/2021 12:58:12.703,3.6640929229976
21/06/2021 12:58:12.704,3.6631033081784
21/06/2021 12:58:12.705,3.6684755029112
21/06/2021 12:58:12.706,3.6676272616376
21/06/2021 12:58:12.707,3.6662135261816
21/06/2021 12:58:12.708,3.6693237441848
21/06/2021 12:58:12.709,3.6734235770072
21/06/2021 12:58:12.710,3.6713029738232
21/06/2021 12:58:12.711,3.66819275582
21/06/2021 12:58:12.712,3.6691823706392
21/06/2021 12:58:12.713,3.67172709446
21/06/2021 12:58:12.714,3.6713029738232
21/06/2021 12:58:12.715,3.6669203939096
21/06/2021 12:58:12.716,3.6659307790904
21/06/2021 12:58:12.717,3.6697478648216
21/06/2021 12:58:12.718,3.6677686351832
21/06/2021 12:58:12.719,3.663951549452
21/06/2021 12:58:12.720,3.6666376468184
21/06/2021 12:58:12.721,3.6640929229976
21/06/2021 12:58:12.722,3.6602758372664
21/06/2021 12:58:12.723,3.6652239113624
21/06/2021 12:58:12.724,3.6608413314488
21/06/2021 12:58:12.725,3.6621136933592
21/06/2021 12:58:12.726,3.6629619346328
21/06/2021 12:58:12.727,3.6588621018104
21/06/2021 12:58:12.728,3.66465841718
21/06/2021 12:58:12.729,3.6602758372664
21/06/2021 12:58:12.730,3.6636688023608
21/06/2021 12:58:12.731,3.6650825378168
21/06/2021 12:58:12.732,3.6614068256312
21/06/2021 12:58:12.733,3.6659307790904
21/06/2021 12:58:12.734,3.6662135261816
21/06/2021 12:58:12.735,3.6631033081784
21/06/2021 12:58:12.736,3.666072152636
21/06/2021 12:58:12.737,3.667485888092
21/06/2021 12:58:12.738,3.6638101759064
21/06/2021 12:58:12.739,3.666779020364
21/06/2021 12:58:12.740,3.6693237441848
21/06/2021 12:58:12.741,3.6640929229976
21/06/2021 12:58:12.742,3.6643756700888
21/06/2021 12:58:12.743,3.6687582500024
21/06/2021 12:58:12.744,3.6669203939096
21/06/2021 12:58:12.745,3.6640929229976
21/06/2021 12:58:12.746,3.66819275582
21/06/2021 12:58:12.747,3.66819275582
21/06/2021 12:58:12.748,3.6638101759064
21/06/2021 12:58:12.749,3.6672031410008
21/06/2021 12:58:12.750,3.6684755029112
21/06/2021 12:58:12.751,3.663951549452
21/06/2021 12:58:12.752,3.6664962732728
21/06/2021 12:58:12.753,3.6683341293656
21/06/2021 12:58:12.754,3.665365284908
21/06/2021 12:58:12.755,3.6649411642712
21/06/2021 12:58:12.756,3.6679100087288
21/06/2021 12:58:12.757,3.667485888092
21/06/2021 12:58:12.758,3.6642342965432
21/06/2021 12:58:12.759,3.6686168764568
21/06/2021 12:58:12.760,3.6698892383672
21/06/2021 12:58:12.761,3.66465841718
21/06/2021 12:58:12.762,3.6655066584536
21/06/2021 12:58:12.763,3.6693237441848
21/06/2021 12:58:12.764,3.6655066584536
21/06/2021 12:58:12.765,3.6652239113624
21/06/2021 12:58:12.766,3.668899623548
21/06/2021 12:58:12.767,3.6657894055448
21/06/2021 12:58:12.768,3.663951549452
21/06/2021 12:58:12.769,3.6683341293656
21/06/2021 12:58:12.770,3.6645170436344
21/06/2021 12:58:12.771,3.663244681724
21/06/2021 12:58:12.772,3.667485888092
21/06/2021 12:58:12.773,3.6614068256312
21/06/2021 12:58:12.774,3.6626791875416
21/06/2021 12:58:12.775,3.6652239113624
21/06/2021 12:58:12.776,3.6598517166296
21/06/2021 12:58:12.777,3.6640929229976
21/06/2021 12:58:12.778,3.6647997907256
21/06/2021 12:58:12.779,3.6621136933592
21/06/2021 12:58:12.780,3.6666376468184
21/06/2021 12:58:12.781,3.6638101759064
21/06/2021 12:58:12.782,3.6621136933592
21/06/2021 12:58:12.783,3.6672031410008
21/06/2021 12:58:12.784,3.665365284908
21/06/2021 12:58:12.785,3.6638101759064
21/06/2021 12:58:12.786,3.6683341293656
21/06/2021 12:58:12.787,3.6672031410008
21/06/2021 12:58:12.788,3.6647997907256
21/06/2021 12:58:12.789,3.6694651177304
21/06/2021 12:58:12.790,3.6697478648216
21/06/2021 12:58:12.791,3.6656480319992
21/06/2021 12:58:12.792,3.6677686351832
21/06/2021 12:58:12.793,3.671020226732
